Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
55,4000.00,5066.24,1.50,1,2,0.01,LOS,114.34,-1.48,-92.64,-64.86,0.52,104.43,0,1,-93.35,0,-110.43,4,-112.15,3,-113.67,5,-138.85,6,-142.07
56,4000.00,5066.53,1.50,1,2,0.01,LOS,114.34,-1.48,-92.65,-64.87,0.51,104.43,0,1,-93.34,0,-110.44,4,-112.15,3,-113.67,5,-138.85,6,-142.07
57,4000.00,5066.82,1.50,1,2,0.01,LOS,114.35,-1.48,-92.65,-64.87,0.50,104.43,0,1,-93.33,0,-110.45,4,-112.15,3,-113.67,5,-138.85,6,-142.07
58,4000.00,5067.11,1.50,1,2,0.01,LOS,114.35,-1.48,-92.65,-64.87,0.49,104.43,0,1,-93.32,0,-110.46,4,-112.15,3,-113.67,5,-138.85,6,-142.07
59,4000.00,5067.40,1.50,1,2,0.01,LOS,114.35,-1.48,-92.65,-64.87,0.48,104.43,0,1,-93.31,0,-110.46,4,-112.14,3,-113.67,5,-138.85,6,-142.07
60,4000.00,5067.69,1.50,1,2,0.01,LOS,114.35,-1.48,-92.66,-64.88,0.47,104.43,0,1,-93.30,0,-110.47,4,-112.14,3,-113.67,5,-138.85,6,-142.07
61,4000.00,5067.98,1.50,1,2,0.01,LOS,114.36,-1.48,-92.66,-64.88,0.45,104.43,0,1,-93.29,0,-110.48,4,-112.14,3,-113.67,5,-138.85,6,-142.07
62,4000.00,5068.27,1.50,1,2,0.01,LOS,114.36,-1.48,-92.66,-64.88,0.44,104.43,0,1,-93.29,0,-110.49,4,-112.14,3,-113.67,5,-138.85,6,-142.07
63,4000.00,5068.56,1.50,1,2,0.01,LOS,114.36,-1.48,-92.67,-64.88,0.43,104.43,0,1,-93.28,0,-110.49,4,-112.13,3,-113.67,5,-138.86,6,-142.06
64,4000.00,5068.85,1.50,1,2,0.01,LOS,114.36,-1.48,-92.67,-64.89,0.42,104.43,0,1,-93.27,0,-110.50,4,-112.13,3,-113.67,5,-138.86,6,-142.06
65,4000.00,5069.14,1.50,1,2,0.01,LOS,114.37,-1.48,-92.67,-64.89,0.41,104.43,0,1,-93.26,0,-110.51,4,-112.13,3,-113.67,5,-138.86,6,-142.06
66,4000.00,5069.43,1.50,1,2,0.01,LOS,114.37,-1.48,-92.67,-64.89,0.40,104.43,0,1,-93.25,0,-110.52,4,-112.13,3,-113.67,5,-138.86,6,-142.06
67,4000.00,5069.72,1.50,1,2,0.01,LOS,114.37,-1.48,-92.68,-64.89,0.39,104.43,0,1,-93.24,0,-110.53,4,-112.12,3,-113.67,5,-138.86,6,-142.06
68,4000.00,5070.01,1.50,1,2,0.01,LOS,114.37,-1.48,-92.68,-64.90,0.38,104.43,0,1,-93.23,0,-110.53,4,-112.12,3,-113.67,5,-138.86,6,-142.06
69,4000.00,5070.30,1.50,1,2,0.01,LOS,114.38,-1.48,-92.68,-64.90,0.36,104.43,0,1,-93.22,0,-110.54,4,-112.12,3,-113.68,5,-138.86,6,-142.06
70,4000.00,5070.60,1.50,1,2,0.01,LOS,114.38,-1.48,-92.68,-64.90,0.35,104.43,0,1,-93.21,0,-110.55,4,-112.12,3,-113.68,5,-138.86,6,-142.06
71,4000.00,5070.89,1.50,1,2,0.01,LOS,114.38,-1.48,-92.69,-64.90,0.34,104.43,0,1,-93.20,0,-110.56,4,-112.11,3,-113.68,5,-138.86,6,-142.06
72,4000.00,5071.18,1.50,1,2,0.01,LOS,114.38,-1.48,-92.69,-64.91,0.33,104.43,0,1,-93.19,0,-110.57,4,-112.11,3,-113.68,5,-138.86,6,-142.06
73,4000.00,5071.47,1.50,1,2,0.01,LOS,114.39,-1.48,-92.69,-64.91,0.32,104.43,0,1,-93.18,0,-110.57,4,-112.11,3,-113.68,5,-138.86,6,-142.06
74,4000.00,5071.76,1.50,1,2,0.01,LOS,114.39,-1.48,-92.69,-64.91,0.31,104.43,0,1,-93.18,0,-110.58,4,-112.11,3,-113.68,5,-138.86,6,-142.06
75,4000.00,5072.05,1.50,1,2,0.01,LOS,114.39,-1.48,-92.70,-64.91,0.30,104.43,0,1,-93.17,0,-110.59,4,-112.10,3,-113.68,5,-138.86,6,-142.06
76,4000.00,5072.34,1.50,1,2,0.01,LOS,114.39,-1.48,-92.70,-64.92,0.29,104.43,0,1,-93.16,0,-110.60,4,-112.10,3,-113.68,5,-138.86,6,-142.06
77,4000.00,5072.63,1.50,1,2,0.01,LOS,114.40,-1.48,-92.70,-64.92,0.27,104.43,0,1,-93.15,0,-110.60,4,-112.10,3,-113.68,5,-138.87,6,-142.06
78,4000.00,5072.92,1.50,1,2,0.01,LOS,114.40,-1.48,-92.70,-64.92,0.26,104.43,0,1,-93.14,0,-110.61,4,-112.10,3,-113.68,5,-138.87,6,-142.06
79,4000.00,5073.21,1.50,1,2,0.01,LOS,114.40,-1.48,-92.71,-64.92,0.25,104.43,0,1,-93.13,0,-110.62,4,-112.10,3,-113.68,5,-138.87,6,-142.06
80,4000.00,5073.50,1.50,1,2,0.01,LOS,114.41,-1.48,-92.71,-64.93,0.24,104.43,0,1,-93.12,0,-110.63,4,-112.09,3,-113.68,5,-138.87,6,-142.06
81,4000.00,5073.79,1.50,1,2,0.01,LOS,114.41,-1.48,-92.71,-64.93,0.23,104.43,0,1,-93.11,0,-110.64,4,-112.09,3,-113.68,5,-138.87,6,-142.05
82,4000.00,5074.08,1.50,1,2,0.01,LOS,114.41,-1.48,-92.71,-64.93,0.22,104.43,0,1,-93.10,0,-110.64,4,-112.09,3,-113.68,5,-138.87,6,-142.05
83,4000.00,5074.37,1.50,1,2,0.01,LOS,114.41,-1.48,-92.72,-64.93,0.21,104.43,0,1,-93.09,0,-110.65,4,-112.09,3,-113.68,5,-138.87,6,-142.05
84,4000.00,5074.66,1.50,1,2,0.01,LOS,114.42,-1.48,-92.72,-64.94,0.20,104.43,0,1,-93.08,0,-110.66,4,-112.08,3,-113.68,5,-138.87,6,-142.05
85,4000.00,5074.95,1.50,1,2,0.01,LOS,114.42,-1.48,-92.72,-64.94,0.18,104.43,0,1,-93.07,0,-110.67,4,-112.08,3,-113.68,5,-138.87,6,-142.05
86,4000.00,5075.24,1.50,1,2,0.01,LOS,114.42,-1.48,-92.72,-64.94,0.17,104.43,0,1,-93.07,0,-110.67,4,-112.08,3,-113.68,5,-138.87,6,-142.05
87,4000.00,5075.53,1.50,1,2,0.01,LOS,114.42,-3.41,-90.79,-63.01,4.81,104.43,0,1,-98.05,0,-99.38,3,-118.99,5,-120.37,6,-125.84,4,-127.33
88,4000.00,5075.82,1.50,1,2,0.01,LOS,114.43,-3.41,-90.79,-63.01,4.81,104.43,0,1,-98.04,0,-99.38,3,-118.99,5,-120.37,6,-125.84,4,-127.33
89,4000.00,5076.11,1.50,1,2,0.01,LOS,114.43,-3.41,-90.80,-63.01,4.80,104.43,0,1,-98.04,0,-99.39,3,-118.99,5,-120.37,6,-125.83,4,-127.32
90,4000.00,5076.40,1.50,1,2,0.01,LOS,114.43,-3.41,-90.80,-63.02,4.80,104.43,0,1,-98.03,0,-99.40,3,-118.99,5,-120.37,6,-125.83,4,-127.32
91,4000.00,5076.69,1.50,1,2,0.01,LOS,114.43,-3.41,-90.80,-63.02,4.80,104.43,0,1,-98.02,0,-99.41,3,-118.99,5,-120.37,6,-125.83,4,-127.32
92,4000.00,5076.98,1.50,1,2,0.01,LOS,114.44,-3.41,-90.80,-63.02,4.79,104.43,0,1,-98.01,0,-99.41,3,-118.99,5,-120.37,6,-125.83,4,-127.32
93,4000.00,5077.27,1.50,1,2,0.01,LOS,114.44,-3.41,-90.81,-63.02,4.79,104.43,0,1,-98.00,0,-99.42,3,-118.99,5,-120.37,6,-125.83,4,-127.31
94,4000.00,5077.56,1.50,1,2,0.01,LOS,114.44,-3.41,-90.81,-63.03,4.78,104.43,0,1,-97.99,0,-99.43,3,-118.99,5,-120.37,6,-125.83,4,-127.31
95,4000.00,5077.85,1.50,1,2,0.01,LOS,114.44,-3.41,-90.81,-63.03,4.78,104.43,0,1,-97.98,0,-99.44,3,-118.99,5,-120.38,6,-125.83,4,-127.31
96,4000.00,5078.14,1.50,1,2,0.01,LOS,114.45,-3.41,-90.81,-63.03,4.77,104.43,0,1,-97.97,0,-99.45,3,-118.99,5,-120.38,6,-125.83,4,-127.31
97,4000.00,5078.43,1.50,1,2,0.01,LOS,114.45,-3.41,-90.82,-63.03,4.77,104.43,0,1,-97.96,0,-99.45,3,-118.99,5,-120.38,6,-125.83,4,-127.30
98,4000.00,5078.72,1.50,1,2,0.01,LOS,114.45,-3.41,-90.82,-63.04,4.76,104.43,0,1,-97.95,0,-99.46,3,-118.99,5,-120.38,6,-125.83,4,-127.30
99,4000.00,5079.01,1.50,1,2,0.01,LOS,114.45,-3.41,-90.82,-63.04,4.76,104.43,0,1,-97.94,0,-99.47,3,-118.99,5,-120.38,6,-125.83,4,-127.30
100,4000.00,5079.30,1.50,1,2,0.01,LOS,114.46,-3.41,-90.82,-63.04,4.75,104.43,0,1,-97.93,0,-99.48,3,-118.99,5,-120.38,6,-125.83,4,-127.30
101,4000.00,5079.59,1.50,1,2,0.01,LOS,114.46,-3.41,-90.83,-63.04,4.75,104.43,0,1,-97.92,0,-99.48,3,-119.00,5,-120.38,6,-125.83,4,-127.29
102,4000.00,5079.88,1.50,1,2,0.01,LOS,114.46,-3.41,-90.83,-63.05,4.74,104.43,0,1,-97.91,0,-99.49,3,-119.00,5,-120.38,6,-125.83,4,-127.29
103,4000.00,5080.17,1.50,1,2,0.01,LOS,114.46,-3.41,-90.83,-63.05,4.74,104.43,0,1,-97.91,0,-99.50,3,-119.00,5,-120.38,6,-125.83,4,-127.29
104,4000.00,5080.46,1.50,1,2,0.01,LOS,114.47,-3.41,-90.83,-63.05,4.73,104.43,0,1,-97.90,0,-99.51,3,-119.00,5,-120.38,6,-125.83,4,-127.29
105,4000.00,5080.75,1.50,1,2,0.01,LOS,114.47,-3.41,-90.84,-63.05,4.73,104.43,0,1,-97.89,0,-99.51,3,-119.00,5,-120.38,6,-125.83,4,-127.29
106,4000.00,5081.04,1.50,1,2,0.01,LOS,114.47,-3.41,-90.84,-63.06,4.72,104.43,0,1,-97.88,0,-99.52,3,-119.00,5,-120.38,6,-125.83,4,-127.28
107,4000.00,5081.33,1.50,1,2,0.01,LOS,114.47,-3.41,-90.84,-63.06,4.72,104.43,0,1,-97.87,0,-99.53,3,-119.00,5,-120.38,6,-125.82,4,-127.28
108,4000.00,5081.62,1.50,1,2,0.01,LOS,114.48,-3.41,-90.84,-63.06,4.71,104.43,0,1,-97.86,0,-99.54,3,-119.00,5,-120.39,6,-125.82,4,-127.28
109,4000.00,5081.91,1.50,1,2,0.01,LOS,114.48,-3.41,-90.85,-63.06,4.71,104.43,0,1,-97.85,0,-99.55,3,-119.00,5,-120.39,6,-125.82,4,-127.28
110,4000.00,5082.20,1.50,1,2,0.01,LOS,114.48,-3.41,-90.85,-63.07,4.70,104.43,0,1,-97.84,0,-99.55,3,-119.00,5,-120.39,6,-125.82,4,-127.27
111,4000.00,5082.49,1.50,1,2,0.01,LOS,114.48,-3.41,-90.85,-63.07,4.70,104.43,0,1,-97.83,0,-99.56,3,-119.00,5,-120.39,6,-125.82,4,-127.27
112,4000.00,5082.78,1.50,1,2,0.01,LOS,114.49,-3.41,-90.85,-63.07,4.70,104.43,0,1,-97.82,0,-99.57,3,-119.00,5,-120.39,6,-125.82,4,-127.27
113,4000.00,5083.07,1.50,1,2,0.01,LOS,114.49,-3.41,-90.86,-63.07,4.69,104.43,0,1,-97.81,0,-99.58,3,-119.00,5,-120.39,6,-125.82,4,-127.27
114,4000.00,5083.36,1.50,1,2,0.01,LOS,114.49,-3.41,-90.86,-63.08,4.69,104.43,0,1,-97.80,0,-99.58,3,-119.00,5,-120.39,6,-125.82,4,-127.26
115,4000.00,5083.65,1.50,1,2,0.01,LOS,114.49,-3.41,-90.86,-63.08,4.68,104.43,0,1,-97.79,0,-99.59,3,-119.00,5,-120.39,6,-125.82,4,-127.26
116,4000.00,5083.94,1.50,1,2,0.01,LOS,114.50,-3.41,-90.86,-63.08,4.68,104.43,0,1,-97.79,0,-99.60,3,-119.00,5,-120.39,6,-125.82,4,-127.26
117,4000.00,5084.23,1.50,1,2,0.01,LOS,114.50,-3.41,-90.87,-63.08,4.67,104.43,0,1,-97.78,0,-99.61,3,-119.00,5,-120.39,6,-125.82,4,-127.26
118,4000.00,5084.52,1.50,1,2,0.01,LOS,114.50,-3.41,-90.87,-63.09,4.66,104.43,0,1,-97.77,0,-99.62,3,-119.00,5,-120.39,6,-125.82,4,-127.25
119,4000.00,5084.81,1.50,1,2,0.01,LOS,114.50,-3.41,-90.87,-63.09,4.66,104.43,0,1,-97.76,0,-99.62,3,-119.00,5,-120.39,6,-125.82,4,-127.25
120,4000.00,5085.10,1.50,1,2,0.01,LOS,114.51,-3.41,-90.87,-63.09,4.65,104.43,0,1,-97.75,0,-99.63,3,-119.00,5,-120.39,6,-125.82,4,-127.25
121,4000.00,5085.39,1.50,1,2,0.01,LOS,114.51,-3.41,-90.88,-63.09,4.65,104.43,0,1,-97.74,0,-99.64,3,-119.00,5,-120.40,6,-125.82,4,-127.25
122,4000.00,5085.68,1.50,1,2,0.01,LOS,114.51,-3.41,-90.88,-63.10,4.64,104.43,0,1,-97.73,0,-99.65,3,-119.00,5,-120.40,6,-125.82,4,-127.24
123,4000.00,5085.97,1.50,1,2,0.01,LOS,114.51,-3.41,-90.88,-63.10,4.64,104.43,0,1,-97.72,0,-99.65,3,-119.00,5,-120.40,6,-125.82,4,-127.24
124,4000.00,5086.26,1.50,1,2,0.01,LOS,114.52,-3.41,-90.88,-63.10,4.63,104.43,0,1,-97.71,0,-99.66,3,-119.00,5,-120.40,6,-125.82,4,-127.24
125,4000.00,5086.55,1.50,1,2,0.01,LOS,114.52,-3.41,-90.89,-63.10,4.63,104.43,0,1,-97.70,0,-99.67,3,-119.01,5,-120.40,6,-125.82,4,-127.24
126,4000.00,5086.84,1.50,1,2,0.01,LOS,114.52,-3.41,-90.89,-63.11,4.62,104.43,0,1,-97.69,0,-99.68,3,-119.01,5,-120.40,6,-125.81,4,-127.23
127,4000.00,5087.13,1.50,1,2,0.01,LOS,114.52,-3.41,-90.89,-63.11,4.62,104.43,0,1,-97.68,0,-99.68,3,-119.01,5,-120.40,6,-125.81,4,-127.23
128,4000.00,5087.42,1.50,1,2,0.01,LOS,114.53,-3.41,-90.89,-63.11,4.61,104.43,0,1,-97.67,0,-99.69,3,-119.01,5,-120.40,6,-125.81,4,-127.23
129,4000.00,5087.71,1.50,1,2,0.01,LOS,114.53,-3.41,-90.90,-63.11,4.61,104.43,0,1,-97.66,0,-99.70,3,-119.01,5,-120.40,6,-125.81,4,-127.23
130,4000.00,5088.00,1.50,1,2,0.01,LOS,114.53,-3.41,-90.90,-63.12,4.60,104.43,0,1,-97.65,0,-99.71,3,-119.01,5,-120.40,6,-125.81,4,-127.23
131,4000.00,5088.29,1.50,1,2,0.01,LOS,114.53,-3.41,-90.90,-63.12,4.60,104.43,0,1,-97.65,0,-99.72,3,-119.01,5,-120.40,6,-125.81,4,-127.22
132,4000.00,5088.58,1.50,1,2,0.01,LOS,114.54,-3.41,-90.90,-63.12,4.59,104.43,0,1,-97.64,0,-99.72,3,-119.01,5,-120.40,6,-125.81,4,-127.22
133,4000.00,5088.87,1.50,1,2,0.01,LOS,114.54,-3.41,-90.91,-63.13,4.59,104.43,0,1,-97.63,0,-99.73,3,-119.01,5,-120.40,6,-125.81,4,-127.22
134,4000.00,5089.16,1.50,1,2,0.01,LOS,114.54,-3.41,-90.91,-63.13,4.58,104.43,0,1,-97.62,0,-99.74,3,-119.01,5,-120.40,6,-125.81,4,-127.22
135,4000.00,5089.45,1.50,1,2,0.01,LOS,114.54,-3.41,-90.91,-63.13,4.58,104.43,0,1,-97.61,0,-99.75,3,-119.01,5,-120.41,6,-125.81,4,-127.21
